Lesson,Exercise ID,Type,Order,Prompt HY,Prompt EN,Prompt RU
w6_l1,w6_l1_v12,multiple_choice,48,"Ընտրիր "հանգստանալ"-ի թարգմանությունը","Choose the meaning of "to relax"","Выбери перевод "расслабляться""
w6_l1,w6_l1_v12_mc_answer,translate,49,"Թարգմանիր՝ "հանգստանալ"","Translate: "հանգստանալ"","Переведи: "հանգստանալ""
w6_l10,w6_l10_match_prompt,translate,3,"Թարգմանիր՝ "ազատ ժամանակ"","Translate: "ազատ ժամանակ"","Переведи: "ազատ ժամանակ""
w6_l10,w6_l10_v0,multiple_choice,4,"Ընտրիր "հետաքրքրություն"-ի թարգմանությունը","Choose the meaning of "interest"","Выбери перевод "интерес""
w6_l10,w6_l10_v0_mc_answer,translate,5,"Թարգմանիր՝ "հետաքրքրություն"","Translate: "հետաքրքրություն"","Переведи: "հետաքրքրություն""
w6_l10,w6_l10_v0_mc_prompt,translate,9,"Թարգմանիր՝ "վայելել"","Translate: "վայելել"","Переведи: "վայելել""
w6_l10,w6_l10_v0_tr_answer,multiple_choice,10,"Ընտրիր "զբաղվել"-ի թարգմանությունը","Choose the meaning of "to practice"","Выбери перевод "заниматься""
w6_l10,w6_l10_v0_tr_prompt,multiple_choice,14,"Ընտրիր "պարապմունք"-ի թարգմանությունը","Choose the meaning of "practice"","Выбери перевод "тренировка""
w6_l10,w6_l10_v1,translate,15,"Թարգմանիր՝ "պարապմունք"","Translate: "պարապմունք"","Переведи: "պարապմունք""
w6_l10,w6_l10_v1_mc_answer,multiple_choice,16,"Ընտրիր "ակումբ"-ի թարգմանությունը","Choose the meaning of "club"","Выбери перевод "клуб""
w6_l10,w6_l10_v1_mc_prompt,multiple_choice,20,"Ընտրիր "ընկերներ"-ի թարգմանությունը","Choose the meaning of "friends"","Выбери перевод "друзья""
w6_l10,w6_l10_v1_tr_answer,translate,21,"Թարգմանիր՝ "ընկերներ"","Translate: "ընկերներ"","Переведи: "ընկերներ""
w6_l10,w6_l10_v1_tr_prompt,translate,25,"Թարգմանիր՝ "հանգիստ"","Translate: "հանգիստ"","Переведи: "հանգիստ""
w6_l10,w6_l10_v10,multiple_choice,26,"Ընտրիր "առողջություն"-ի թարգմանությունը","Choose the meaning of "health"","Выбери перевод "здоровье""
w6_l10,w6_l10_v10_mc_answer,translate,27,"Թարգմանիր՝ "առողջություն"","Translate: "առողջություն"","Переведи: "առողջություն""
w6_l10,w6_l10_v10_mc_prompt,translate,31,"Թարգմանիր՝ "ծախս"","Translate: "ծախս"","Переведи: "ծախս""
w6_l10,w6_l10_v10_tr_answer,multiple_choice,32,"Ընտրիր "ժամանակացույց"-ի թարգմանությունը","Choose the meaning of "schedule"","Выбери перевод "расписание""
w6_l10,w6_l10_v10_tr_prompt,multiple_choice,36,"Ընտրիր "սիրողական"-ի թարգմանությունը","Choose the meaning of "amateur"","Выбери перевод "любительский""
w6_l10,w6_l10_v11,translate,37,"Թարգմանիր՝ "սիրողական"","Translate: "սիրողական"","Переведи: "սիրողական""
w6_l10,w6_l10_v11_mc_answer,multiple_choice,38,"Ընտրիր "պրոֆեսիոնալ"-ի թարգմանությունը","Choose the meaning of "professional"","Выбери перевод "профессиональный""
w6_l10,w6_l10_v11_mc_prompt,multiple_choice,42,"Ընտրիր "հաջողություն"-ի թարգմանությունը","Choose the meaning of "success"","Выбери перевод "успех""
w6_l10,w6_l10_v11_tr_answer,translate,43,"Թարգմանիր՝ "հաջողություն"","Translate: "հաջողություն"","Переведи: "հաջողություն""
w6_l10,w6_l10_v11_tr_prompt,translate,47,"Թարգմանիր՝ "բարելավել"","Translate: "բարելավել"","Переведи: "բարելավել""
w6_l10,w6_l10_v12,multiple_choice,48,"Ընտրիր "հանգստանալ"-ի թարգմանությունը","Choose the meaning of "to relax"","Выбери перевод "расслабляться""
w6_l10,w6_l10_v12_mc_answer,translate,49,"Թարգմանիր՝ "հանգստանալ"","Translate: "հանգստանալ"","Переведи: "հանգստանալ""
w6_l2,w6_l2_match_prompt,translate,3,"Թարգմանիր՝ "ազատ ժամանակ"","Translate: "ազատ ժամանակ"","Переведи: "ազատ ժամանակ""
w6_l2,w6_l2_v0,multiple_choice,4,"Ընտրիր "հետաքրքրություն"-ի թարգմանությունը","Choose the meaning of "interest"","Выбери перевод "интерес""
w6_l2,w6_l2_v0_mc_answer,translate,5,"Թարգմանիր՝ "հետաքրքրություն"","Translate: "հետաքրքրություն"","Переведи: "հետաքրքրություն""
w6_l2,w6_l2_v0_mc_prompt,translate,9,"Թարգմանիր՝ "վայելել"","Translate: "վայելել"","Переведи: "վայելել""
w6_l2,w6_l2_v0_tr_answer,multiple_choice,10,"Ընտրիր "զբաղվել"-ի թարգմանությունը","Choose the meaning of "to practice"","Выбери перевод "заниматься""
w6_l2,w6_l2_v0_tr_prompt,multiple_choice,14,"Ընտրիր "պարապմունք"-ի թարգմանությունը","Choose the meaning of "practice"","Выбери перевод "тренировка""
w6_l2,w6_l2_v1,translate,15,"Թարգմանիր՝ "պարապմունք"","Translate: "պարապմունք"","Переведи: "պարապմունք""
w6_l2,w6_l2_v1_mc_answer,multiple_choice,16,"Ընտրիր "ակումբ"-ի թարգմանությունը","Choose the meaning of "club"","Выбери перевод "клуб""
w6_l2,w6_l2_v1_mc_prompt,multiple_choice,20,"Ընտրիր "ընկերներ"-ի թարգմանությունը","Choose the meaning of "friends"","Выбери перевод "друзья""
w6_l2,w6_l2_v1_tr_answer,translate,21,"Թարգմանիր՝ "ընկերներ"","Translate: "ընկերներ"","Переведи: "ընկերներ""
w6_l2,w6_l2_v1_tr_prompt,translate,25,"Թարգմանիր՝ "հանգիստ"","Translate: "հանգիստ"","Переведи: "հանգիստ""
w6_l2,w6_l2_v10,multiple_choice,26,"Ընտրիր "առողջություն"-ի թարգմանությունը","Choose the meaning of "health"","Выбери перевод "здоровье""
w6_l2,w6_l2_v10_mc_answer,translate,27,"Թարգմանիր՝ "առողջություն"","Translate: "առողջություն"","Переведи: "առողջություն""
w6_l2,w6_l2_v10_mc_prompt,translate,31,"Թարգմանիր՝ "ծախս"","Translate: "ծախս"","Переведи: "ծախս""
w6_l2,w6_l2_v10_tr_answer,multiple_choice,32,"Ընտրիր "ժամանակացույց"-ի թարգմանությունը","Choose the meaning of "schedule"","Выбери перевод "расписание""
w6_l2,w6_l2_v10_tr_prompt,multiple_choice,36,"Ընտրիր "սիրողական"-ի թարգմանությունը","Choose the meaning of "amateur"","Выбери перевод "любительский""
w6_l2,w6_l2_v11,translate,37,"Թարգմանիր՝ "սիրողական"","Translate: "սիրողական"","Переведи: "սիրողական""
w6_l2,w6_l2_v11_mc_answer,multiple_choice,38,"Ընտրիր "պրոֆեսիոնալ"-ի թարգմանությունը","Choose the meaning of "professional"","Выбери перевод "профессиональный""
w6_l2,w6_l2_v11_mc_prompt,multiple_choice,42,"Ընտրիր "հաջողություն"-ի թարգմանությունը","Choose the meaning of "success"","Выбери перевод "успех""
w6_l2,w6_l2_v11_tr_answer,translate,43,"Թարգմանիր՝ "հաջողություն"","Translate: "հաջողություն"","Переведи: "հաջողություն""
w6_l2,w6_l2_v11_tr_prompt,translate,47,"Թարգմանիր՝ "բարելավել"","Translate: "բարելավել"","Переведи: "բարելավել""
w6_l2,w6_l2_v12,multiple_choice,48,"Ընտրիր "հանգստանալ"-ի թարգմանությունը","Choose the meaning of "to relax"","Выбери перевод "расслабляться""
w6_l2,w6_l2_v12_mc_answer,translate,49,"Թարգմանիր՝ "հանգստանալ"","Translate: "հանգստանալ"","Переведи: "հանգստանալ""
w6_l3,w6_l3_match_prompt,translate,3,"Թարգմանիր՝ "ազատ ժամանակ"","Translate: "ազատ ժամանակ"","Переведи: "ազատ ժամանակ""
w6_l3,w6_l3_v0,multiple_choice,4,"Ընտրիր "հետաքրքրություն"-ի թարգմանությունը","Choose the meaning of "interest"","Выбери перевод "интерес""
w6_l3,w6_l3_v0_mc_answer,translate,5,"Թարգմանիր՝ "հետաքրքրություն"","Translate: "հետաքրքրություն"","Переведи: "հետաքրքրություն""
w6_l3,w6_l3_v0_mc_prompt,translate,9,"Թարգմանիր՝ "վայելել"","Translate: "վայելել"","Переведи: "վայելել""
w6_l3,w6_l3_v0_tr_answer,multiple_choice,10,"Ընտրիր "զբաղվել"-ի թարգմանությունը","Choose the meaning of "to practice"","Выбери перевод "заниматься""
w6_l3,w6_l3_v0_tr_prompt,multiple_choice,14,"Ընտրիր "պարապմունք"-ի թարգմանությունը","Choose the meaning of "practice"","Выбери перевод "тренировка""
w6_l3,w6_l3_v1,translate,15,"Թարգմանիր՝ "պարապմունք"","Translate: "պարապմունք"","Переведи: "պարապմունք""
w6_l3,w6_l3_v1_mc_answer,multiple_choice,16,"Ընտրիր "ակումբ"-ի թարգմանությունը","Choose the meaning of "club"","Выбери перевод "клуб""
w6_l3,w6_l3_v1_mc_prompt,multiple_choice,20,"Ընտրիր "ընկերներ"-ի թարգմանությունը","Choose the meaning of "friends"","Выбери перевод "друзья""
w6_l3,w6_l3_v1_tr_answer,translate,21,"Թարգմանիր՝ "ընկերներ"","Translate: "ընկերներ"","Переведи: "ընկերներ""
w6_l3,w6_l3_v1_tr_prompt,translate,25,"Թարգմանիր՝ "հանգիստ"","Translate: "հանգիստ"","Переведи: "հանգիստ""
w6_l3,w6_l3_v10,multiple_choice,26,"Ընտրիր "առողջություն"-ի թարգմանությունը","Choose the meaning of "health"","Выбери перевод "здоровье""
w6_l3,w6_l3_v10_mc_answer,translate,27,"Թարգմանիր՝ "առողջություն"","Translate: "առողջություն"","Переведи: "առողջություն""
w6_l3,w6_l3_v10_mc_prompt,translate,31,"Թարգմանիր՝ "ծախս"","Translate: "ծախս"","Переведи: "ծախս""
w6_l3,w6_l3_v10_tr_answer,multiple_choice,32,"Ընտրիր "ժամանակացույց"-ի թարգմանությունը","Choose the meaning of "schedule"","Выбери перевод "расписание""
w6_l3,w6_l3_v10_tr_prompt,multiple_choice,36,"Ընտրիր "սիրողական"-ի թարգմանությունը","Choose the meaning of "amateur"","Выбери перевод "любительский""
w6_l3,w6_l3_v11,translate,37,"Թարգմանիր՝ "սիրողական"","Translate: "սիրողական"","Переведи: "սիրողական""
w6_l3,w6_l3_v11_mc_answer,multiple_choice,38,"Ընտրիր "պրոֆեսիոնալ"-ի թարգմանությունը","Choose the meaning of "professional"","Выбери перевод "профессиональный""
w6_l3,w6_l3_v11_mc_prompt,multiple_choice,42,"Ընտրիր "հաջողություն"-ի թարգմանությունը","Choose the meaning of "success"","Выбери перевод "успех""
w6_l3,w6_l3_v11_tr_answer,translate,43,"Թարգմանիր՝ "հաջողություն"","Translate: "հաջողություն"","Переведи: "հաջողություն""
w6_l3,w6_l3_v11_tr_prompt,translate,47,"Թարգմանիր՝ "բարելավել"","Translate: "բարելավել"","Переведи: "բարելավել""
w6_l3,w6_l3_v12,multiple_choice,48,"Ընտրիր "հանգստանալ"-ի թարգմանությունը","Choose the meaning of "to relax"","Выбери перевод "расслабляться""
w6_l3,w6_l3_v12_mc_answer,translate,49,"Թարգմանիր՝ "հանգստանալ"","Translate: "հանգստանալ"","Переведи: "հանգստանալ""
w6_l4,w6_l4_match_prompt,translate,3,"Թարգմանիր՝ "ազատ ժամանակ"","Translate: "ազատ ժամանակ"","Переведи: "ազատ ժամանակ""
w6_l4,w6_l4_v0,multiple_choice,4,"Ընտրիր "հետաքրքրություն"-ի թարգմանությունը","Choose the meaning of "interest"","Выбери перевод "интерес""
w6_l4,w6_l4_v0_mc_answer,translate,5,"Թարգմանիր՝ "հետաքրքրություն"","Translate: "հետաքրքրություն"","Переведи: "հետաքրքրություն""
w6_l4,w6_l4_v0_mc_prompt,translate,9,"Թարգմանիր՝ "վայելել"","Translate: "վայելել"","Переведи: "վայելել""
w6_l4,w6_l4_v0_tr_answer,multiple_choice,10,"Ընտրիր "զբաղվել"-ի թարգմանությունը","Choose the meaning of "to practice"","Выбери перевод "заниматься""
w6_l4,w6_l4_v0_tr_prompt,multiple_choice,14,"Ընտրիր "պարապմունք"-ի թարգմանությունը","Choose the meaning of "practice"","Выбери перевод "тренировка""
w6_l4,w6_l4_v1,translate,15,"Թարգմանիր՝ "պարապմունք"","Translate: "պարապմունք"","Переведи: "պարապմունք""
