Lesson,Exercise ID,Type,Prompt,Answer,Audio ID,Has Audio
w6_l5,w6_l5_mc_4,multiple_choice,"Ընտրիր "վայելել"-ի թարգմանությունը","to enjoy",000066,NO
w6_l5,w6_l5_tr_4,translate,"Թարգմանիր՝ "վայելել"","to enjoy",000072,NO
w6_l5,w6_l5_mc_5,multiple_choice,"Ընտրիր "զբաղվել"-ի թարգմանությունը","to practice",000076,NO
w6_l5,w6_l5_tr_5,translate,"Թարգմանիր՝ "զբաղվել"","to practice",000082,NO
w6_l5,w6_l5_mc_6,multiple_choice,"Ընտրիր "հմտություն"-ի թարգմանությունը","skill",000086,NO
w6_l5,w6_l5_tr_6,translate,"Թարգմանիր՝ "հմտություն"","skill",000092,NO
w6_l5,w6_l5_mc_7,multiple_choice,"Ընտրիր "պարապմունք"-ի թարգմանությունը","practice",000096,NO
w6_l5,w6_l5_tr_7,translate,"Թարգմանիր՝ "պարապմունք"","practice",000102,NO
w6_l5,w6_l5_mc_8,multiple_choice,"Ընտրիր "ակումբ"-ի թարգմանությունը","club",000106,NO
w6_l5,w6_l5_tr_8,translate,"Թարգմանիր՝ "ակումբ"","club",000112,NO
w6_l5,w6_l5_mc_9,multiple_choice,"Ընտրիր "ուսուցիչ"-ի թարգմանությունը","teacher",000116,NO
w6_l5,w6_l5_tr_9,translate,"Թարգմանիր՝ "ուսուցիչ"","teacher",000122,NO
w6_l5,w6_l5_mc_10,multiple_choice,"Ընտրիր "ընկերներ"-ի թարգմանությունը","friends",000126,NO
w6_l5,w6_l5_tr_10,translate,"Թարգմանիր՝ "ընկերներ"","friends",000132,NO
w6_l5,w6_l5_mc_11,multiple_choice,"Ընտրիր "ժամանակ անցկացնել"-ի թարգմանությունը","to spend time",000136,NO
w6_l5,w6_l5_tr_11,translate,"Թարգմանիր՝ "ժամանակ անցկացնել"","to spend time",000142,NO
w6_l5,w6_l5_mc_12,multiple_choice,"Ընտրիր "հանգիստ"-ի թարգմանությունը","relaxation",000146,NO
w6_l5,w6_l5_tr_12,translate,"Թարգմանիր՝ "հանգիստ"","relaxation",000152,NO
w6_l5,w6_l5_mc_13,multiple_choice,"Ընտրիր "առողջություն"-ի թարգմանությունը","health",000156,NO
w6_l5,w6_l5_tr_13,translate,"Թարգմանիր՝ "առողջություն"","health",000162,NO
w6_l5,w6_l5_mc_14,multiple_choice,"Ընտրիր "սարքավորում"-ի թարգմանությունը","equipment",000166,NO
w6_l5,w6_l5_tr_14,translate,"Թարգմանիր՝ "սարքավորում"","equipment",000172,NO
w6_l5,w6_l5_mc_15,multiple_choice,"Ընտրիր "ծախս"-ի թարգմանությունը","cost",000176,NO
w6_l5,w6_l5_tr_15,translate,"Թարգմանիր՝ "ծախս"","cost",000182,NO
w6_l5,w6_l5_mc_16,multiple_choice,"Ընտրիր "ժամանակացույց"-ի թարգմանությունը","schedule",000186,NO
w6_l5,w6_l5_tr_16,translate,"Թարգմանիր՝ "ժամանակացույց"","schedule",000192,NO
w6_l5,w6_l5_mc_17,multiple_choice,"Ընտրիր "մրցույթ"-ի թարգմանությունը","competition",000196,NO
w6_l5,w6_l5_tr_17,translate,"Թարգմանիր՝ "մրցույթ"","competition",000202,NO
w6_l5,w6_l5_mc_18,multiple_choice,"Ընտրիր "սիրողական"-ի թարգմանությունը","amateur",000206,NO
w6_l5,w6_l5_tr_18,translate,"Թարգմանիր՝ "սիրողական"","amateur",000212,NO
w6_l5,w6_l5_mc_19,multiple_choice,"Ընտրիր "պրոֆեսիոնալ"-ի թարգմանությունը","professional",000216,NO
w6_l5,w6_l5_tr_19,translate,"Թարգմանիր՝ "պրոֆեսիոնալ"","professional",000222,NO
w6_l5,w6_l5_mc_20,multiple_choice,"Ընտրիր "էներգիա"-ի թարգմանությունը","energy",000226,NO
w6_l5,w6_l5_tr_20,translate,"Թարգմանիր՝ "էներգիա"","energy",000232,NO
w6_l5,w6_l5_mc_21,multiple_choice,"Ընտրիր "հաջողություն"-ի թարգմանությունը","success",000236,NO
w6_l5,w6_l5_tr_21,translate,"Թարգմանիր՝ "հաջողություն"","success",000242,NO
w6_l5,w6_l5_mc_22,multiple_choice,"Ընտրիր "սովորել"-ի թարգմանությունը","to learn",000246,NO
w6_l5,w6_l5_tr_22,translate,"Թարգմանիր՝ "սովորել"","to learn",000252,NO
w6_l5,w6_l5_mc_23,multiple_choice,"Ընտրիր "բարելավել"-ի թարգմանությունը","to improve",000256,NO
w6_l5,w6_l5_tr_23,translate,"Թարգմանիր՝ "բարելավել"","to improve",000262,NO
w6_l5,w6_l5_mc_24,multiple_choice,"Ընտրիր "հանգստանալ"-ի թարգմանությունը","to relax",000266,NO
w6_l5,w6_l5_tr_24,translate,"Թարգմանիր՝ "հանգստանալ"","to relax",000272,NO
w6_l5,w6_l5_match,match_pairs,"Կապիր հայերեն բառերը անգլերեն թարգմանությունների հետ","",012541,NO
w6_l6,w6_l6_mc_0,multiple_choice,"Ընտրիր "հոբբի"-ի թարգմանությունը","hobby",000026,NO
w6_l6,w6_l6_tr_0,translate,"Թարգմանիր՝ "հոբբի"","hobby",000032,NO
w6_l6,w6_l6_mc_1,multiple_choice,"Ընտրիր "ազատ ժամանակ"-ի թարգմանությունը","free time",000036,NO
w6_l6,w6_l6_tr_1,translate,"Թարգմանիր՝ "ազատ ժամանակ"","free time",000042,NO
w6_l6,w6_l6_mc_2,multiple_choice,"Ընտրիր "հետաքրքրություն"-ի թարգմանությունը","interest",000046,NO
w6_l6,w6_l6_tr_2,translate,"Թարգմանիր՝ "հետաքրքրություն"","interest",000052,NO
w6_l6,w6_l6_mc_3,multiple_choice,"Ընտրիր "սիրել"-ի թարգմանությունը","to love",000056,NO
w6_l6,w6_l6_tr_3,translate,"Թարգմանիր՝ "սիրել"","to love",000062,NO
w6_l6,w6_l6_mc_4,multiple_choice,"Ընտրիր "վայելել"-ի թարգմանությունը","to enjoy",000066,NO
w6_l6,w6_l6_tr_4,translate,"Թարգմանիր՝ "վայելել"","to enjoy",000072,NO
w6_l6,w6_l6_mc_5,multiple_choice,"Ընտրիր "զբաղվել"-ի թարգմանությունը","to practice",000076,NO
w6_l6,w6_l6_tr_5,translate,"Թարգմանիր՝ "զբաղվել"","to practice",000082,NO
w6_l6,w6_l6_mc_6,multiple_choice,"Ընտրիր "հմտություն"-ի թարգմանությունը","skill",000086,NO
w6_l6,w6_l6_tr_6,translate,"Թարգմանիր՝ "հմտություն"","skill",000092,NO
w6_l6,w6_l6_mc_7,multiple_choice,"Ընտրիր "պարապմունք"-ի թարգմանությունը","practice",000096,NO
w6_l6,w6_l6_tr_7,translate,"Թարգմանիր՝ "պարապմունք"","practice",000102,NO
w6_l6,w6_l6_mc_8,multiple_choice,"Ընտրիր "ակումբ"-ի թարգմանությունը","club",000106,NO
w6_l6,w6_l6_tr_8,translate,"Թարգմանիր՝ "ակումբ"","club",000112,NO
w6_l6,w6_l6_mc_9,multiple_choice,"Ընտրիր "ուսուցիչ"-ի թարգմանությունը","teacher",000116,NO
w6_l6,w6_l6_tr_9,translate,"Թարգմանիր՝ "ուսուցիչ"","teacher",000122,NO
w6_l6,w6_l6_mc_10,multiple_choice,"Ընտրիր "ընկերներ"-ի թարգմանությունը","friends",000126,NO
w6_l6,w6_l6_tr_10,translate,"Թարգմանիր՝ "ընկերներ"","friends",000132,NO
w6_l6,w6_l6_mc_11,multiple_choice,"Ընտրիր "ժամանակ անցկացնել"-ի թարգմանությունը","to spend time",000136,NO
w6_l6,w6_l6_tr_11,translate,"Թարգմանիր՝ "ժամանակ անցկացնել"","to spend time",000142,NO
w6_l6,w6_l6_mc_12,multiple_choice,"Ընտրիր "հանգիստ"-ի թարգմանությունը","relaxation",000146,NO
w6_l6,w6_l6_tr_12,translate,"Թարգմանիր՝ "հանգիստ"","relaxation",000152,NO
w6_l6,w6_l6_mc_13,multiple_choice,"Ընտրիր "առողջություն"-ի թարգմանությունը","health",000156,NO
w6_l6,w6_l6_tr_13,translate,"Թարգմանիր՝ "առողջություն"","health",000162,NO
w6_l6,w6_l6_mc_14,multiple_choice,"Ընտրիր "սարքավորում"-ի թարգմանությունը","equipment",000166,NO
w6_l6,w6_l6_tr_14,translate,"Թարգմանիր՝ "սարքավորում"","equipment",000172,NO
w6_l6,w6_l6_mc_15,multiple_choice,"Ընտրիր "ծախս"-ի թարգմանությունը","cost",000176,NO
w6_l6,w6_l6_tr_15,translate,"Թարգմանիր՝ "ծախս"","cost",000182,NO
w6_l6,w6_l6_mc_16,multiple_choice,"Ընտրիր "ժամանակացույց"-ի թարգմանությունը","schedule",000186,NO
w6_l6,w6_l6_tr_16,translate,"Թարգմանիր՝ "ժամանակացույց"","schedule",000192,NO
w6_l6,w6_l6_mc_17,multiple_choice,"Ընտրիր "մրցույթ"-ի թարգմանությունը","competition",000196,NO
w6_l6,w6_l6_tr_17,translate,"Թարգմանիր՝ "մրցույթ"","competition",000202,NO
w6_l6,w6_l6_mc_18,multiple_choice,"Ընտրիր "սիրողական"-ի թարգմանությունը","amateur",000206,NO
w6_l6,w6_l6_tr_18,translate,"Թարգմանիր՝ "սիրողական"","amateur",000212,NO
w6_l6,w6_l6_mc_19,multiple_choice,"Ընտրիր "պրոֆեսիոնալ"-ի թարգմանությունը","professional",000216,NO
w6_l6,w6_l6_tr_19,translate,"Թարգմանիր՝ "պրոֆեսիոնալ"","professional",000222,NO
w6_l6,w6_l6_mc_20,multiple_choice,"Ընտրիր "էներգիա"-ի թարգմանությունը","energy",000226,NO
w6_l6,w6_l6_tr_20,translate,"Թարգմանիր՝ "էներգիա"","energy",000232,NO
w6_l6,w6_l6_mc_21,multiple_choice,"Ընտրիր "հաջողություն"-ի թարգմանությունը","success",000236,NO
w6_l6,w6_l6_tr_21,translate,"Թարգմանիր՝ "հաջողություն"","success",000242,NO
w6_l6,w6_l6_mc_22,multiple_choice,"Ընտրիր "սովորել"-ի թարգմանությունը","to learn",000246,NO
w6_l6,w6_l6_tr_22,translate,"Թարգմանիր՝ "սովորել"","to learn",000252,NO
w6_l6,w6_l6_mc_23,multiple_choice,"Ընտրիր "բարելավել"-ի թարգմանությունը","to improve",000256,NO
w6_l6,w6_l6_tr_23,translate,"Թարգմանիր՝ "բարելավել"","to improve",000262,NO
w6_l6,w6_l6_mc_24,multiple_choice,"Ընտրիր "հանգստանալ"-ի թարգմանությունը","to relax",000266,NO
w6_l6,w6_l6_tr_24,translate,"Թարգմանիր՝ "հանգստանալ"","to relax",000272,NO
w6_l6,w6_l6_match,match_pairs,"Կապիր հայերեն բառերը անգլերեն թարգմանությունների հետ","",012820,NO
w6_l7,w6_l7_mc_0,multiple_choice,"Ընտրիր "հոբբի"-ի թարգմանությունը","hobby",000026,NO
w6_l7,w6_l7_tr_0,translate,"Թարգմանիր՝ "հոբբի"","hobby",000032,NO
w6_l7,w6_l7_mc_1,multiple_choice,"Ընտրիր "ազատ ժամանակ"-ի թարգմանությունը","free time",000036,NO
w6_l7,w6_l7_tr_1,translate,"Թարգմանիր՝ "ազատ ժամանակ"","free time",000042,NO
w6_l7,w6_l7_mc_2,multiple_choice,"Ընտրիր "հետաքրքրություն"-ի թարգմանությունը","interest",000046,NO
w6_l7,w6_l7_tr_2,translate,"Թարգմանիր՝ "հետաքրքրություն"","interest",000052,NO
w6_l7,w6_l7_mc_3,multiple_choice,"Ընտրիր "սիրել"-ի թարգմանությունը","to love",000056,NO
w6_l7,w6_l7_tr_3,translate,"Թարգմանիր՝ "սիրել"","to love",000062,NO
w6_l7,w6_l7_mc_4,multiple_choice,"Ընտրիր "վայելել"-ի թարգմանությունը","to enjoy",000066,NO
w6_l7,w6_l7_tr_4,translate,"Թարգմանիր՝ "վայելել"","to enjoy",000072,NO
w6_l7,w6_l7_mc_5,multiple_choice,"Ընտրիր "զբաղվել"-ի թարգմանությունը","to practice",000076,NO
w6_l7,w6_l7_tr_5,translate,"Թարգմանիր՝ "զբաղվել"","to practice",000082,NO
w6_l7,w6_l7_mc_6,multiple_choice,"Ընտրիր "հմտություն"-ի թարգմանությունը","skill",000086,NO
w6_l7,w6_l7_tr_6,translate,"Թարգմանիր՝ "հմտություն"","skill",000092,NO
w6_l7,w6_l7_mc_7,multiple_choice,"Ընտրիր "պարապմունք"-ի թարգմանությունը","practice",000096,NO
w6_l7,w6_l7_tr_7,translate,"Թարգմանիր՝ "պարապմունք"","practice",000102,NO
w6_l7,w6_l7_mc_8,multiple_choice,"Ընտրիր "ակումբ"-ի թարգմանությունը","club",000106,NO
w6_l7,w6_l7_tr_8,translate,"Թարգմանիր՝ "ակումբ"","club",000112,NO
w6_l7,w6_l7_mc_9,multiple_choice,"Ընտրիր "ուսուցիչ"-ի թարգմանությունը","teacher",000116,NO
w6_l7,w6_l7_tr_9,translate,"Թարգմանիր՝ "ուսուցիչ"","teacher",000122,NO
w6_l7,w6_l7_mc_10,multiple_choice,"Ընտրիր "ընկերներ"-ի թարգմանությունը","friends",000126,NO
w6_l7,w6_l7_tr_10,translate,"Թարգմանիր՝ "ընկերներ"","friends",000132,NO
w6_l7,w6_l7_mc_11,multiple_choice,"Ընտրիր "ժամանակ անցկացնել"-ի թարգմանությունը","to spend time",000136,NO
w6_l7,w6_l7_tr_11,translate,"Թարգմանիր՝ "ժամանակ անցկացնել"","to spend time",000142,NO
w6_l7,w6_l7_mc_12,multiple_choice,"Ընտրիր "հանգիստ"-ի թարգմանությունը","relaxation",000146,NO
w6_l7,w6_l7_tr_12,translate,"Թարգմանիր՝ "հանգիստ"","relaxation",000152,NO
w6_l7,w6_l7_mc_13,multiple_choice,"Ընտրիր "առողջություն"-ի թարգմանությունը","health",000156,NO
w6_l7,w6_l7_tr_13,translate,"Թարգմանիր՝ "առողջություն"","health",000162,NO
w6_l7,w6_l7_mc_14,multiple_choice,"Ընտրիր "սարքավորում"-ի թարգմանությունը","equipment",000166,NO
w6_l7,w6_l7_tr_14,translate,"Թարգմանիր՝ "սարքավորում"","equipment",000172,NO
w6_l7,w6_l7_mc_15,multiple_choice,"Ընտրիր "ծախս"-ի թարգմանությունը","cost",000176,NO
w6_l7,w6_l7_tr_15,translate,"Թարգմանիր՝ "ծախս"","cost",000182,NO
w6_l7,w6_l7_mc_16,multiple_choice,"Ընտրիր "ժամանակացույց"-ի թարգմանությունը","schedule",000186,NO
w6_l7,w6_l7_tr_16,translate,"Թարգմանիր՝ "ժամանակացույց"","schedule",000192,NO
w6_l7,w6_l7_mc_17,multiple_choice,"Ընտրիր "մրցույթ"-ի թարգմանությունը","competition",000196,NO
w6_l7,w6_l7_tr_17,translate,"Թարգմանիր՝ "մրցույթ"","competition",000202,NO
w6_l7,w6_l7_mc_18,multiple_choice,"Ընտրիր "սիրողական"-ի թարգմանությունը","amateur",000206,NO
w6_l7,w6_l7_tr_18,translate,"Թարգմանիր՝ "սիրողական"","amateur",000212,NO
w6_l7,w6_l7_mc_19,multiple_choice,"Ընտրիր "պրոֆեսիոնալ"-ի թարգմանությունը","professional",000216,NO
w6_l7,w6_l7_tr_19,translate,"Թարգմանիր՝ "պրոֆեսիոնալ"","professional",000222,NO
w6_l7,w6_l7_mc_20,multiple_choice,"Ընտրիր "էներգիա"-ի թարգմանությունը","energy",000226,NO
w6_l7,w6_l7_tr_20,translate,"Թարգմանիր՝ "էներգիա"","energy",000232,NO
w6_l7,w6_l7_mc_21,multiple_choice,"Ընտրիր "հաջողություն"-ի թարգմանությունը","success",000236,NO
w6_l7,w6_l7_tr_21,translate,"Թարգմանիր՝ "հաջողություն"","success",000242,NO
w6_l7,w6_l7_mc_22,multiple_choice,"Ընտրիր "սովորել"-ի թարգմանությունը","to learn",000246,NO
w6_l7,w6_l7_tr_22,translate,"Թարգմանիր՝ "սովորել"","to learn",000252,NO
w6_l7,w6_l7_mc_23,multiple_choice,"Ընտրիր "բարելավել"-ի թարգմանությունը","to improve",000256,NO
w6_l7,w6_l7_tr_23,translate,"Թարգմանիր՝ "բարելավել"","to improve",000262,NO
w6_l7,w6_l7_mc_24,multiple_choice,"Ընտրիր "հանգստանալ"-ի թարգմանությունը","to relax",000266,NO
w6_l7,w6_l7_tr_24,translate,"Թարգմանիր՝ "հանգստանալ"","to relax",000272,NO
w6_l7,w6_l7_match,match_pairs,"Կապիր հայերեն բառերը անգլերեն թարգմանությունների հետ","",013099,NO
w6_l8,w6_l8_mc_0,multiple_choice,"Ընտրիր "հոբբի"-ի թարգմանությունը","hobby",000026,NO
w6_l8,w6_l8_tr_0,translate,"Թարգմանիր՝ "հոբբի"","hobby",000032,NO
w6_l8,w6_l8_mc_1,multiple_choice,"Ընտրիր "ազատ ժամանակ"-ի թարգմանությունը","free time",000036,NO
w6_l8,w6_l8_tr_1,translate,"Թարգմանիր՝ "ազատ ժամանակ"","free time",000042,NO
w6_l8,w6_l8_mc_2,multiple_choice,"Ընտրիր "հետաքրքրություն"-ի թարգմանությունը","interest",000046,NO
w6_l8,w6_l8_tr_2,translate,"Թարգմանիր՝ "հետաքրքրություն"","interest",000052,NO
w6_l8,w6_l8_mc_3,multiple_choice,"Ընտրիր "սիրել"-ի թարգմանությունը","to love",000056,NO
w6_l8,w6_l8_tr_3,translate,"Թարգմանիր՝ "սիրել"","to love",000062,NO
w6_l8,w6_l8_mc_4,multiple_choice,"Ընտրիր "վայելել"-ի թարգմանությունը","to enjoy",000066,NO
w6_l8,w6_l8_tr_4,translate,"Թարգմանիր՝ "վայելել"","to enjoy",000072,NO
w6_l8,w6_l8_mc_5,multiple_choice,"Ընտրիր "զբաղվել"-ի թարգմանությունը","to practice",000076,NO
w6_l8,w6_l8_tr_5,translate,"Թարգմանիր՝ "զբաղվել"","to practice",000082,NO
w6_l8,w6_l8_mc_6,multiple_choice,"Ընտրիր "հմտություն"-ի թարգմանությունը","skill",000086,NO
w6_l8,w6_l8_tr_6,translate,"Թարգմանիր՝ "հմտություն"","skill",000092,NO
w6_l8,w6_l8_mc_7,multiple_choice,"Ընտրիր "պարապմունք"-ի թարգմանությունը","practice",000096,NO
w6_l8,w6_l8_tr_7,translate,"Թարգմանիր՝ "պարապմունք"","practice",000102,NO
w6_l8,w6_l8_mc_8,multiple_choice,"Ընտրիր "ակումբ"-ի թարգմանությունը","club",000106,NO
w6_l8,w6_l8_tr_8,translate,"Թարգմանիր՝ "ակումբ"","club",000112,NO
w6_l8,w6_l8_mc_9,multiple_choice,"Ընտրիր "ուսուցիչ"-ի թարգմանությունը","teacher",000116,NO
w6_l8,w6_l8_tr_9,translate,"Թարգմանիր՝ "ուսուցիչ"","teacher",000122,NO
